,title,originallink,link,description,pubDate
407,"김일우♥박선영, 진짜 결혼하나…“사랑하는 사람, 목숨보다 소중” (신...",https://sports.khan.co.kr/article/202504030944013?pt=nv,https://m.entertain.naver.com/article/144/0001029989,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 09:47:00 +0900"
408,"&quot;주말 등산·성묘 계획, 미리 확인하세요&quot; 산불 예방, 국립공원 입산 통...",https://www.ytn.co.kr/_ln/0103_202504030944333944,https://n.news.naver.com/mnews/article/052/0002175129?sid=102,◆ 박귀빈 : 저는 그럼 <b>맛집</b> 찾을 수 있겠네요. ◇ 이새하 : 그럴 수 있죠. ◆ 박귀빈 : 네 알겠습니다. '더 외식 나침반' 서비스에 대해서 알려주셨고요. 요즘에 식당 운영하시는 분들 많이 힘드실 텐데 이거 도움이 되셨으면... ,"Thu, 03 Apr 2025 09:44:00 +0900"
409,[아주초대석] &quot;내비 넘어선 미래형 지도…실내공간 정보 활용이 기업 운...,https://www.ajunews.com/view/20250401082746486,https://www.ajunews.com/view/20250401082746486,"동선을 짜려면 지도, 교통수단, 관광지 및 <b>맛집</b> 정보, 실시간 웨이팅 현황 등 개별 모바일 플랫폼을 거쳐... 서비스, <b>맛집</b> 등 다양한 정보가 동시에 표출되기 때문이다. 특히 길을 잃기 쉬운 초대형 복합건물의 동선도 단... ","Thu, 03 Apr 2025 09:38:00 +0900"
410,&quot;진해 중앙시장으로 오세요&quot;…벚꽃축제 기간 상생캠페인,https://www.newsis.com/view/NISX20250403_0003124778,https://n.news.naver.com/mnews/article/003/0013160769?sid=101,"디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 '롯리단길 캠페인'을 추진하면서, 수익금의 일부를 지역에 환원하기로 약속한 바 있다. 롯리단길은 롯데리아가 전국 지역 <b>맛집</b>과의 협업을 통해 진행하는... ","Thu, 03 Apr 2025 09:37:00 +0900"
411,"롯데리아, 진해중앙시장과 '지역 동반성장 문화 확산' 프로젝트",https://www.ziksir.com/news/articleView.html?idxno=86760,https://www.ziksir.com/news/articleView.html?idxno=86760,롯데리아는 지역 상생 프로젝트의 일환으로 동반위와 함께 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 롯리단길 캠페인을 통해 발생한 수익금의 일부를 지역에 환원한다. 환원한 수익금을... ,"Thu, 03 Apr 2025 09:32:00 +0900"
412,"동반위·롯데GRS, 상생캠페인 시작은 ‘진해중앙시장’",http://www.edaily.co.kr/news/newspath.asp?newsid=02358326642132512,https://n.news.naver.com/mnews/article/018/0005977422?sid=101,롯데GRS는 동반위와 함께 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 롯리단길 캠페인을 추진하면서 수익금의 일부를 지역에 환원하고 있다. 진해중앙시장의 고객 홍보행사 이후에는 시장... ,"Thu, 03 Apr 2025 09:31:00 +0900"
413,"[TOP's Pick] [유통] 하이트진로, 미래 성장 기반 신축 통합연구소 개관...",https://www.topdaily.kr/articles/102374,https://www.topdaily.kr/articles/102374,채널을 통해 ▲천년약속과 어울리는 푸드 페어링 추천 ▲천년약속 판매 <b>맛집</b> 소개 ▲각종 이벤트 및 프로모션 안내 등 소비자에게 유익한 정보를 폭넓게 제공할 방침. 이밖에도 젊은 세대들이 선호하는 다양한... ,"Thu, 03 Apr 2025 09:28:00 +0900"
414,"'미친<b>맛집</b>' 성시경, 마츠시게에 서울 돼지갈빗집 소개...풀코스 제대로",https://www.slist.kr/news/articleView.html?idxno=632235,https://www.slist.kr/news/articleView.html?idxno=632235,"4월 3일 목요일 공개되는 넷플릭스 '미친<b>맛집</b>'(연출: 김인식, 작가: 윤신혜)에서는 드디어 성시경과 마츠시게 유타카의 한국 <b>맛집</b> 탐방이 시작된다. 지난 회차에서 '한국에서 어딜 모시고 가야할지 고민이다'라며 <b>맛집</b>... ","Thu, 03 Apr 2025 09:26:00 +0900"
415,"'예비 신랑' 김종민, 벌써부터 ♥신부에 꽉 잡혔네(전현무계획2)",https://www.mhnse.com/news/articleView.html?idxno=381393,https://m.entertain.naver.com/article/445/0000282504,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 '먹친구' 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 우동을 택해, 무려 90년 전통의 찐 <b>맛집</b>에서 폭풍 면치기를... ","Thu, 03 Apr 2025 09:25:00 +0900"
416,"김종민, 벌써 ♥히융에 꽉 잡혔네…일본 신혼여행 제안 ‘칼거절’ (전...",https://sports.khan.co.kr/article/202504030918003?pt=nv,https://m.entertain.naver.com/article/144/0001029978,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 ‘먹친구’ 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 ‘우동’을 택해, 무려 ‘90년 전통’의 찐 <b>맛집</b>에서 폭풍... ","Thu, 03 Apr 2025 09:20:00 +0900"
417,"D-1 '악연' 신민아→박해수, &quot;올해 가장 미친 스릴러&quot; 호평 이유",http://www.osen.co.kr/article/G1112537224,https://m.entertain.naver.com/article/109/0005274758,"바로 내일(4일) 공개를 앞둔 '악연'​이 ‘스릴러 <b>맛집</b>’이라 불리는 넷플릭스의 계보를 이을 작품으로... ‘스릴러 <b>맛집</b>’ 넷플릭스가 자신 있게 신메뉴로 내보이기에 충분”, “각 회의 엔딩이 다음 회를 곧바로... ","Thu, 03 Apr 2025 09:19:00 +0900"
418,"골든블루, '천년약속' 인스타그램 채널 신규 오픈...소비자 소통 강화",http://www.econonews.co.kr/news/articleView.html?idxno=382086,http://www.econonews.co.kr/news/articleView.html?idxno=382086,골든블루는 본 채널을 통해 ▲'천년약속'과 어울리는 푸드 페어링 추천 ▲'천년약속' 판매 <b>맛집</b> 소개 ▲각종 이벤트 및 프로모션 안내 등 소비자에게 유익한 정보를 폭넓게 제공할 방침이다. 이밖에도 젊은 세대들이... ,"Thu, 03 Apr 2025 09:16:00 +0900"
419,"마포구, 길에 담긴 무한한 잠재력을 깨우다",https://www.geconomy.co.kr/news/article.html?no=296762,https://www.geconomy.co.kr/news/article.html?no=296762,"또 다른 매력이 있는 ‘하늘길’은 합정역 7번 출구부터 이어지는 하늘색 거리로 이색적인 카페와 <b>맛집</b>, 독립 서점이 즐비해 있고 양화진역사공원과 마포새빛문화숲, 잠두봉유적 등 역사 유적지와 문화자원이 풍부하다.... ","Thu, 03 Apr 2025 09:14:00 +0900"
420,"롯데리아, 진해중앙시장과 '지역 동반성장 문화 확산' 동행",https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065571898392723,https://www.megaeconomy.co.kr/news/newsview.php?ncode=1065571898392723,3일 롯데GRS에 따르면 롯데리아는 지역 상생 프로젝트의 일환으로 동반위와 함께 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 롯리단길 캠페인을 통해 발생한 수익금의 일부를 지역에... ,"Thu, 03 Apr 2025 09:14:00 +0900"
421,[파주 소식] '파주 보광사 대방' 경기도 등록문화유산 등재 등,https://www.moneys.co.kr/article/2025040308432244766,https://n.news.naver.com/mnews/article/417/0001068246?sid=102,"매주 화) ▲황진희, 박채란 작가의 북스타트 양육자 교육(4.16/4.30) ▲강민지 작가의 당신을 위한 명상 레시피, 명상 <b>맛집</b>(4.26) ▲정지음 작가의 산만해도 괜찮아! 성인 에이ADHD로 살아가기(4.30) ▲양다솔 작가의... ","Thu, 03 Apr 2025 09:11:00 +0900"
422,'미친<b>맛집</b>' 드디어 韓 상륙…성시경 필살 <b>맛집</b> 어딜까,https://www.xportsnews.com/article/1981490,https://m.entertain.naver.com/article/311/0001846684,3일 공개되는 넷플릭스 '미친<b>맛집</b>: 미식가 친구의 <b>맛집</b>'(이하 '미친<b>맛집</b>')에서는 드디어 성시경과 마츠시게 유타카의 한국 <b>맛집</b> 탐방이 시작된다. 지난 회차에서 ‘한국에서 어딜 모시고 가야할지 고민이다’라며 <b>맛집</b>... ,"Thu, 03 Apr 2025 09:10:00 +0900"
423,"이프아이, ‘라이크 제니’ 커버로 퍼포먼스 <b>맛집</b> 등극",https://www.mk.co.kr/article/11281243?refer=portal,https://m.entertain.naver.com/article/057/0001879679,‘5세대 핫루키’ 신인 걸그룹 ifeye(이프아이)가 선배 가수 블랙핑크 제니의 솔로 앨범 ‘Ruby’ 타이틀곡 ‘Like Jennie(라이크 제니)’ 안무 챌린지로 화제성을 입증했다. 공개 4일 만에 누적 조회수 500만을 돌파하며... ,"Thu, 03 Apr 2025 09:03:00 +0900"
424,한겨레 유튜브 라이브 토크 ‘뉴스 다이브’ 7일 첫 방송,https://www.hani.co.kr/arti/society/media/1190358.html,https://n.news.naver.com/mnews/article/028/0002738936?sid=102,시사 토크쇼 ‘송채경화의 공덕포차’ 2020년 첫 방송 이후 꾸준한 사랑을 받아온 한겨레TV의 간판 프로그램 ‘시사<b>맛집</b> 공덕포차’가 시즌4 ‘송채경화의 공덕포차’로 돌아왔습니다. 이 프로그램은 지난 3월18일부터 매주... ,"Thu, 03 Apr 2025 09:02:00 +0900"
425,"전현무, 예비신랑 김종민 질투…&quot;곧 부부되니까 그렇지&quot; (전현무계획2)",http://starin.edaily.co.kr/news/newspath.asp?newsid=01144726642132512,https://m.entertain.naver.com/article/018/0005977362,초밥 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 ‘먹친구’ 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일 차 첫 끼로 일본 대표 음식인 ‘우동’을 택한 뒤 90년 전통의 <b>맛집</b>으로 향한다. 전현무는... ,"Thu, 03 Apr 2025 09:01:00 +0900"
426,"롯데리아, 군항제 기간 ‘진해중앙시장 알리기’ 동참",http://theviewers.co.kr/View.aspx?No=3600925,http://theviewers.co.kr/View.aspx?No=3600925,롯데리아는 지역 상생 프로젝트 일환으로 동반위와 함께 숨겨진 지역 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 롯리단길 캠페인을 통해 발생한 수익금 일부를 지역에 환원한다. 환원한 수익금을... ,"Thu, 03 Apr 2025 09:00:00 +0900"
427,"하정우 코미디 통했다…‘로비’, ‘승부’와 쌍끌이 흥행",https://sports.donga.com/ent/article/all/20250403/131339591/1,https://m.entertain.naver.com/article/382/0001188225,"이러한 호평들에 힘입어 무대인사 역시 ‘<b>맛집</b>’으로 호평받고 있는 가운데, ‘작명소’ 컨셉의 어디서도 본 적 없던 소셜미디어 라이브 방송도 진행해 눈길을 끌었다. 주연 배우들이 대거 참석한 무대인사에서는 배우들... ","Thu, 03 Apr 2025 08:59:00 +0900"
428,"'4월 결혼' 김종민, 돌연 프랑스→일본 신혼여행지 변경 제안에 화들짝",https://sports.chosun.com/entertainment/2025-04-03/202504030100022130002446,https://m.entertain.naver.com/article/076/0004261707,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 '먹친구' 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 '우동'을 택해, 무려 '90년 전통'의 찐 <b>맛집</b>에서 폭풍 면치기를... ","Thu, 03 Apr 2025 08:56:00 +0900"
429,"‘예비신랑’ 김종민, 벌써부터 꽉 잡힌 사랑꾼?..신혼여행 질문에 ‘단...",https://www.heraldpop.com/article/10456831?ref=naver,https://m.entertain.naver.com/article/112/0003754767,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 ‘먹친구’ 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 ‘우동’을 택해, 무려 ‘90년 전통’의 찐 <b>맛집</b>에서 폭풍... ","Thu, 03 Apr 2025 08:43:00 +0900"
430,"'11세 연하♥' 김종민, 80대 노부부 향한 부러움…신혼여행 언급에 깜짝...",https://www.xportsnews.com/article/1981460,https://m.entertain.naver.com/article/311/0001846654,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 '먹친구' 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일 차 첫 끼로 일본 대표 음식인 '우동'을 택해, 무려 '90년 전통'의 찐 <b>맛집</b>에서 폭풍 면치기를... ","Thu, 03 Apr 2025 08:36:00 +0900"
431,"김일우, 박선영에게 고백 &quot;사랑하는 사람 생기면 목숨보다 소중히 생각...",https://www.spotvnews.co.kr/news/articleView.html?idxno=739163,https://m.entertain.naver.com/article/477/0000542807,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 &quot;만약 우리가 대학생 때 만났다면 어땠을까?&quot;라고 물었다. 박선영은 &quot;아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?&quot;라고... ","Thu, 03 Apr 2025 08:34:00 +0900"
432,"롯데리아, 진해중앙시장과 함께하는 ‘지역 동반성장 문화 확산 프로젝...",https://www.socialvalue.kr/news/view/1065569188041341,https://www.socialvalue.kr/news/view/1065569188041341,▲롯데리아가 진해중앙시장과 ‘지역 동반성장 문화 확산 프로젝트’를 진행한다./사진=롯데GRS 제공 롯데리아는 지역 상생 프로젝트의 일환으로 동반위와 함께 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아... ,"Thu, 03 Apr 2025 08:32:00 +0900"
433,"롯데리아, '지역 동반성장 문화확산' 첫번째 지역 진해중앙시장 선정",https://www.news1.kr/industry/distribution/5741004,https://n.news.naver.com/mnews/article/421/0008169991?sid=101,롯데리아는 지역 상생 프로젝트의 일환으로 동반위와 함께 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 롯리단길 캠페인을 통해 발생한 수익금의 일부를 지역에 환원한다. 환원한 수익금을... ,"Thu, 03 Apr 2025 08:32:00 +0900"
434,"'4월 결혼' 김종민, ♥예비신부에 꽉 잡혔네..&quot;신혼여행=프랑스&quot;(전현무...",http://www.osen.co.kr/article/G1112537192,https://m.entertain.naver.com/article/109/0005274732,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 ‘먹친구’ 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 ‘우동’을 택해, 무려 ‘90년 전통’의 찐 <b>맛집</b>에서 폭풍... ","Thu, 03 Apr 2025 08:31:00 +0900"
435,은가은 &quot;남 눈치 보며 결혼… 불안하고 멘붕&quot; ('신랑수업'),https://www.hankookilbo.com/News/Read/A2025040308170000757?did=NA,https://m.entertain.naver.com/article/469/0000857378,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 08:30:00 +0900"
436,"롯데리아, 진해중앙시장과 '지역 동반성장 문화 확산' 프로젝트 동참",https://www.starnewskorea.com/stview.php?no=2025040308263698190,https://n.news.naver.com/mnews/article/108/0003317097?sid=004,롯데리아는 지역 상생 프로젝트의 일환으로 동반위와 함께 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는 롯리단길 캠페인을 통해 발생한 수익금의 일부를 지역에 환원한다. 환원한 수익금을... ,"Thu, 03 Apr 2025 08:28:00 +0900"
437,"‘4월 결혼’ 김종민, 벌써 붙잡혀 사네 “신혼여행은 프랑스로” (전현...",https://sports.donga.com/ent/article/all/20250403/131339448/1,https://m.entertain.naver.com/article/382/0001188201,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 ‘먹친구’ 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 ‘우동’을 택해, 무려 ‘90년 전통’의 찐 <b>맛집</b>에서 폭풍... ","Thu, 03 Apr 2025 08:26:00 +0900"
438,"하정우표 '말맛'·코미디 통했다…'로비', 개봉 영화 박스오피스 '1위'",https://www.xportsnews.com/article/1981446,https://m.entertain.naver.com/article/311/0001846646,"이러한 호평들에 힘입어 무대인사 역시 <b>맛집</b>으로 호평받고 있다. ‘작명소’ 컨셉의 어디서도 본 적 없던 소셜미디어 라이브 방송을 진행하는 것은 물론, '로비'에서 미친 열연을 보여준 배우들이 대거 참석한... ","Thu, 03 Apr 2025 08:26:00 +0900"
439,‘박현호♥’ 은가은 “결혼식 안 하고 싶어”…눈시울 붉혀 (신랑수업...,https://sports.donga.com/ent/article/all/20250403/131339444/1,https://m.entertain.naver.com/article/382/0001188200,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 08:25:00 +0900"
440,"하정우 '로비', 비수기 극장가에 통했다..개봉 영화 흥행 1위 [공식]",http://www.osen.co.kr/article/G1112537180,https://m.entertain.naver.com/article/109/0005274727,이러한 호평들에 힘입어 무대인사 역시 <b>맛집</b>으로 호평받고 있다. ‘작명소’ 컨셉의 어디서도 본 적 없던 소셜미디어 라이브 방송을 진행했다. '로비'에서 미친 열연을 보여준 배우들이 대거 참석한 무대인사에서는... ,"Thu, 03 Apr 2025 08:23:00 +0900"
441,"김종민, 일본 신혼여행 제안에 “아니, 아니요!” 손사래 (전현무계획2...",https://www.newsen.com/news_view.php?uid=202504030816312410,https://m.entertain.naver.com/article/609/0000971097,"이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 우동을 택해, 무려 90년 전통의 <b>맛집</b>에서 면치기를 선보인다. 뒤이어 전현무는 “다음은 우동집 사장님이 추천해주신 80대 노부부가 운영하는 스시집으로... ","Thu, 03 Apr 2025 08:20:00 +0900"
442,"'11세 연하♥' 김종민, 결혼식 비용만 1억인데 신혼여행도 초호화 &quot;프랑...",https://sports.chosun.com/entertainment/2025-04-03/202504030100021900002379,https://m.entertain.naver.com/article/076/0004261693,"스시 <b>맛집</b>을 발굴한 전현무-곽튜브(곽준빈)와 '먹친구' 김종민의 먹트립이 펼쳐진다. 이날 세 사람은 도쿠시마 먹트립 2일차 첫 끼로 일본 대표 음식인 '우동'을 택해, 무려 '90년 전통'의 찐 <b>맛집</b>에서 폭풍 면치기를... ","Thu, 03 Apr 2025 08:18:00 +0900"
443,"동반위-롯데리아, 진해중앙시장에서 상생캠페인 전개",https://www.pinpointnews.co.kr/news/articleView.html?idxno=333613,https://www.pinpointnews.co.kr/news/articleView.html?idxno=333613,롯데지알에스는 동반위와 협력해 지역의 숨겨진 디저트 <b>맛집</b>을 발굴하고 전국 롯데리아 매장에서 소개하는... 롯리단길이란 롯데리아가 전개하는 전국 지역 <b>맛집</b>과의 협업을 통한 지역사회 상생협력 캠페인이다.... ,"Thu, 03 Apr 2025 08:16:00 +0900"
444,"'로비' 개봉 영화 박스오피스 1위, 관객 로비도 '성공'",https://www.spotvnews.co.kr/news/articleView.html?idxno=739159,https://m.entertain.naver.com/article/477/0000542803,이러한 호평들에 힘입어 무대인사 역시 <b>맛집</b>으로 호평받고 있다. '작명소' 콘셉트의 어디서도 본 적 없던 소셜미디어 라이브 방송을 진행했다. '로비'에서 미친 열연을 보여준 배우들이 대거 참석한 무대인사에서는 배우들... ,"Thu, 03 Apr 2025 08:13:00 +0900"
445,"[SC리뷰] 김일우, ♥박선영과 '커플 과잠' 입었다…풋풋한 캠퍼스 데이...",https://sports.chosun.com/entertainment/2025-04-03/202504030100021830002374,https://m.entertain.naver.com/article/076/0004261691,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 &quot;만약 우리가 대학생 때 만났다면 어땠을까?&quot;라고 물었다. 박선영은 &quot;아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?&quot;라고... ","Thu, 03 Apr 2025 08:11:00 +0900"
446,‘신랑수업’ 캠퍼스 데이트→브라이덜 샤워,https://www.bntnews.co.kr/article/view/bnt202504030009,https://www.bntnews.co.kr/article/view/bnt202504030009,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 07:52:00 +0900"
447,‘로비’ 개봉 영화 박스오피스 1위..하정우 코미디 通했다,https://www.heraldpop.com/article/10456755?ref=naver,https://m.entertain.naver.com/article/112/0003754755,이러한 호평들에 힘입어 무대인사 역시 <b>맛집</b>으로 호평받고 있다. 영화 &lt;로비&gt;는 연구밖에 모르던 스타트업 대표 창욱(하정우)이 4조 원의 국책사업을 따내기 위해 인생 첫 로비 골프를 시작하는 이야기. 영화 &lt;승부&gt;와 함께... ,"Thu, 03 Apr 2025 07:51:00 +0900"
448,"'신랑수업' 은가은, &quot;휴대폰에 200명 저장돼...대인 관계 너무 못했나 자...",https://swtvnews.com/news/newsview.php?ncode=1065564650753244,https://swtvnews.com/news/newsview.php?ncode=1065564650753244,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 07:30:00 +0900"
449,"‘요즘 남자 라이프-신랑수업’ 김일우, “사랑하는 사람 생기면 내 목...",https://www.ichannela.com/news/main/news_detailPage.do?publishId=000000466574,https://m.entertain.naver.com/article/449/0000304368,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 07:28:00 +0900"
450,"경산시, 2025년 아동친화음식점 ‘웰컴 키즈존’지정 운영",https://biz.heraldcorp.com/article/10456730?ref=naver,https://n.news.naver.com/mnews/article/016/0002451809?sid=102,"아동친화음식점 지정 현황은 경산 음식점 등 <b>맛집</b>을 소개하는 전용 플랫폼 ‘식담, 경산을 맛보다’에서 확인할 수 있다. 안병숙 보건소장은 “아동친화음식점 지정은 아동과 양육자들이 더욱 안전하고 편리하게 음식점을... ","Thu, 03 Apr 2025 07:26:00 +0900"
451,"김일우, ♥박선영에 고백? “내 목숨보다 소중히 생각할 것”(‘신랑수...",https://www.heraldpop.com/article/10456726?ref=naver,https://m.entertain.naver.com/article/112/0003754749,"캠퍼스 투어를 마친 뒤, 두 사람은 근처 <b>맛집</b>으로 이동했다. 음식을 먹던 중, 김일우는 “만약 우리가 대학생 때 만났다면 어땠을까?”라고 물었다. 박선영은 “아까 졸업앨범 속 옛 여친들 중 한 명으로 남지 않았을까?”... ","Thu, 03 Apr 2025 07:18:00 +0900"
452,"[이슈체크] &quot;한 번에 무너진 장사천재?&quot;...외식 공룡 백종원, 연이은 구...",https://www.thepublic.kr/news/articleView.html?idxno=256029,https://www.thepublic.kr/news/articleView.html?idxno=256029,"당초 구상은 예산시장을 테마파크에 가깝게 꾸며 관광객의 발길을 끌겠다는 것으로, 실제 &quot;유동인구가 늘고, <b>맛집</b> 투어가 활성화됐다&quot;는 긍정적 평가도 있지만, 그 과정에서 임대료 문제나 점주 간 분쟁이 이어지며 &quot;공익적... ","Thu, 03 Apr 2025 07:12:00 +0900"
453,"“대회 날짜만 기다려요” 서천군, 스포츠마케팅 효과 톡톡",https://www.dailian.co.kr/news/view/1479991/?sc=Naver,https://m.sports.naver.com/general/article/119/0002940785,또 의전을 최소화 한 가운데 연맹 회장을 비롯해 관계자들을 지역 주민들만 알고 있는 ‘<b>맛집</b>’으로 초대해 만찬을 베풀고 협력을 약속하며 향후 대회 유치를 위한 활동도 이어간다. 서천군은 스포츠만이 아니라 관광을... ,"Thu, 03 Apr 2025 07:04:00 +0900"
454,"전현무, 7살 연상 선배에 혼났다…결국 과거사 소환 &quot;진짜 삐쳤어&quot; ('전...",https://tenasia.hankyung.com/article/2025040245294,https://m.entertain.naver.com/article/312/0000706731,"전현무(47)가 일본의 우동 <b>맛집</b>에서 ‘미식 선배’ 신동엽과(54)의 추억을 소환한다. 오는 4일 방송되는... 오코노미야키 <b>맛집</b>, 도쿠시마 시내에서 발굴해낸 ‘아와규’ <b>맛집</b>을 ‘올킬’했다. 이날도 전현무-곽튜브... ","Thu, 03 Apr 2025 07:01:00 +0900"
455,AI로 영상 만들기? '이 기업'이 <b>맛집</b>,https://www.aitimes.com/news/articleView.html?idxno=169298,https://www.aitimes.com/news/articleView.html?idxno=169298,AI타임스 조예주 기자 joyejuoffice@aitimes.com,"Thu, 03 Apr 2025 07:00:00 +0900"
456,"문화체육관광부, 예비 국제회의지구 활성화 지원사업에 여수 선정",https://www.dailysportshankook.co.kr/news/articleView.html?idxno=402611,https://www.dailysportshankook.co.kr/news/articleView.html?idxno=402611,"▲브랜드 제작 및 홍보: 예비 국제회의지구 BI(Brand Identity)와 키비주얼을 개발하고, 국·영문 홍보 브로슈어 및 <b>맛집</b> 지도 등을 제작, 글로벌 홍보 강화 ▲맞춤형 관광상품 개발: 국제회의 참가자를 대상으로 한 야간형 및... ","Thu, 03 Apr 2025 06:54:00 +0900"
457,한국서 '찬밥' 신세 줄기세포 치료제…美서 관절염약 '<b>맛집</b>' 낼까,http://www.medisobizanews.com/news/articleView.html?idxno=124265,http://www.medisobizanews.com/news/articleView.html?idxno=124265,국내에서 수 년째 줄기세포치료제 허가 소식이 없는 가운데 코오롱티슈진과 네이처셀이 미국 시장 개척에 마지막 승부수를 걸고 있다. 이들 업체가 보유한 품목은 식품의약품안전처가 외면하면서 국내 판매가... ,"Thu, 03 Apr 2025 06:20:00 +0900"
458,고속도로 위 작은 테마파크…휴게소가 확 달라졌다,https://www.newsis.com/view/NISX20250402_0003124269,https://n.news.naver.com/mnews/article/003/0013160429?sid=101,"유일하게 스타벅스가 있는 고속도로 휴게소로, MZ세대가 밀집하는 '핫플레이스'인 서울 성수동 유명 <b>맛집</b>... 줄서서 먹는 유명 <b>맛집</b>, 휴게소에서 만난다 사회관계망서비스(SNS)나 입소문을 타고 유명해진 전국 팔도의... ","Thu, 03 Apr 2025 06:09:00 +0900"
459,‘대구로’ 깜짝 성공 … 비결은 소상공인 친화정책 [기획],http://www.segye.com/newsView/20250402516402?OutUrl=naver,https://n.news.naver.com/mnews/article/022/0004024544?sid=102,대구로를 통해 지역 <b>맛집</b> 100개소의 대표 메뉴를 상품화한 ‘대구 밀키트 100선’도 판매한다. 지난해는 온누리상품권 결제 서비스까지 도입해 전통시장 접근성을 높였다. 대구로는 지자체 지원에 의존한 공공앱은... ,"Thu, 03 Apr 2025 06:03:00 +0900"
